year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",115,14,5.54,0.93,5.23,0,2.3,0,0,1249,597,166,211,0,275
2023,4,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",260,72,23.21,3.21,10.12,0,35.46,9,2,5337,1369,304,601,0,3063
2023,4,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",208,56,16.25,3.38,10.95,0.9,24.52,4,1,2977,908,244,328,35,1462
2023,4,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",229,49,16.94,3.17,5.67,0,23.21,6,0,2793,816,309,258,0,1410
2023,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4146,883,248.61,30.53,292.84,1.37,309.65,88,21,81515,27834,3870,14148,73,35590
2023,4,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",242,58,25.68,1.55,13.6,0,17.17,4,0,4813,2850,76,567,0,1320
2023,4,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",478,157,35.23,3.59,72.41,0,45.78,5,3,10400,2372,331,4234,0,3463
2023,4,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",271,67,19.49,2.25,10.71,0,34.55,6,0,4937,1998,159,363,0,2417
2023,4,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2958,712,194.28,19.32,186.23,3.79,308.38,27,5,67617,22299,1082,7599,227,36410
2023,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4536,843,283.89,23.83,168.92,4.21,362.15,32,3,81283,33469,1958,6427,102,39327
2023,4,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",443,125,43.15,6.43,19.39,0,56.03,0,0,8368,2574,455,1029,0,4310
2023,4,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",169,63,12.99,1.78,13.16,0,35.07,4,1,5294,955,153,706,0,3480
2023,4,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",212,39,9.51,1.58,3.8,0,24.11,3,1,4533,590,77,132,0,3734
2023,4,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",113,37,11.79,0.79,3.85,0,20.57,0,0,2636,949,52,155,0,1480
2023,4,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",60,18,4.12,0.34,3.19,0,10.36,1,0,1398,461,40,136,0,761
2023,4,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",877,245,73.84,7.21,40.81,0.28,122.85,13,3,16419,5154,480,1995,48,8742
2023,4,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",302,85,27.35,0.44,12.23,0.27,44.7,2,0,8055,1857,70,630,21,5477
2023,4,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",149,30,14.63,2.23,7.86,0,5.27,2,0,1078,556,127,225,0,170
2023,4,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60,14,6.06,1,1.66,0,5.27,0,0,1376,450,19,58,0,849
2023,4,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",433,122,36.1,3.45,34.02,0.11,48.34,6,0,9377,3299,305,1758,6,4009
2023,4,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",666,213,76.97,9.04,41,1.43,84.56,10,0,19255,8346,829,1555,35,8490
2023,4,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",591,193,73.57,5.64,33.19,0,80.6,3,1,15420,5381,525,1653,0,7861
2023,4,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",230,64,27.99,0.92,8.93,0,26.16,1,0,4503,2145,45,345,0,1968
2023,4,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,37,12.32,0.06,6.87,0,17.75,2,4,2536,793,13,370,0,1360
2023,4,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",114,25,9.33,0.46,2.1,0,13.11,1,1,2335,1199,42,88,0,1006
2023,4,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",196,57,17.57,1.97,7.51,0,29.96,4,0,5167,1205,259,301,0,3402
2023,4,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",435,127,33.98,5.38,35.52,0.31,51.81,5,1,8963,3018,324,1034,25,4562
2023,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",757,226,74.95,8.42,57.33,0.08,85.21,13,1,15763,6210,678,2440,14,6421
2023,4,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",142,26,11.87,0.84,4.32,0,8.97,2,0,1916,1231,44,246,0,395
2023,4,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",335,89,38.52,3.57,17.73,0.32,28.86,0,0,6401,2860,364,846,29,2302
2023,4,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",274,89,30.41,3.95,12.23,0,42.42,5,0,5286,1647,277,498,0,2864
2023,4,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",280,89,31.48,5.87,11.19,0,40.46,5,0,7477,2414,490,328,0,4245
2023,4,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",565,100,46.08,4.89,18.12,0.17,30.74,7,4,6040,3049,331,737,9,1914
2023,4,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",241,61,20.62,1.67,17.92,0.23,20.57,4,0,4138,1484,235,732,15,1672
2023,4,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",570,174,56.47,4.3,18.44,0.54,94.25,13,0,15105,5777,387,796,27,8118
2023,4,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",166,31,10.37,0.2,14.59,0,5.84,0,4,1588,515,3,472,0,598
2023,4,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",65,16,7.14,0.43,4.75,0,3.67,0,0,989,475,28,229,0,257
2023,4,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",110,26,9.05,2.04,2.54,0,12.37,0,0,1741,397,213,121,0,1010
2023,4,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1103,312,98.99,10.72,93.05,1.37,107.87,12,1,23971,6765,1238,5587,88,10293
2023,4,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",181,41,14.15,3.26,2.55,0,21.05,3,0,2137,601,165,167,0,1204
2023,4,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",351,88,33.1,3.85,11.23,0,39.83,2,0,6384,2431,338,373,0,3242
2023,4,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",167,36,12.77,1.58,6.43,0,15.23,6,0,2986,748,124,397,0,1717
2023,4,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",200,67,18.27,2.5,14.22,0,32.01,6,0,6042,1993,284,743,0,3022
2023,4,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",106,29,13.28,1.58,4.25,0,9.89,1,1,1756,1034,71,183,0,468
2023,4,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",39,2,0,0,0.38,0,1.62,0,0,130,0,0,25,0,105
2023,4,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,2,0,0.61,0.66,0,0.73,1,0,112,0,35,37,0,40
2023,4,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",60,7,1.83,0.43,2.17,0,2.57,1,0,290,66,37,50,0,137
2023,4,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",13,1,1,0,0,0,0,0,0,92,92,0,0,0,0
2023,4,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1092,190,53.58,12.51,57.03,4.23,62.65,41,1,10544,3218,1205,1990,116,4015
2023,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",88,25,5.82,0.43,14.96,0,3.79,1,0,1292,340,51,686,0,215
2023,4,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",235,40,4.37,0.74,22.58,0,12.31,0,0,1987,186,77,644,0,1080
2023,4,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60,10,1,2.15,4.16,0,2.69,1,0,540,30,245,140,0,125
2023,4,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",60,23,5.37,0,14.42,0,3.21,0,0,710,220,0,422,0,68
2023,4,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",96,17,8.38,0,3.7,0,4.91,0,0,635,367,0,96,0,172
2023,4,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",202,66,8.49,1.65,46.81,0.93,8.13,0,1,2526,479,127,1565,25,330
2023,4,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,3,1.15,0,0.3,0,1.55,0,1,215,183,0,6,0,26
2023,4,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",168,35,8.33,0.87,8.23,0,17.58,0,0,1397,332,33,271,0,761
2023,4,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,10,1.83,0,5.11,1.89,1.17,0,0,457,127,0,198,37,95
2023,4,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",55,14,4.95,1,1.6,0,6.45,1,0,572,201,22,86,0,263
2023,4,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,11,0.43,2.91,3.64,0,4.02,3,0,445,15,189,85,0,156
2023,4,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",30,6,0.97,0,5.03,0,0,0,0,259,140,0,119,0,0
2023,4,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",30,4,0,0,2,0,2,0,0,145,0,0,59,0,86
2023,4,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",29,9,2.22,0.15,2.29,0,4.34,0,0,316,108,7,63,0,138
2023,4,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30,4,0.26,0.61,0.74,0,2.39,0,0,187,12,28,42,0,105
2023,4,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",55,13,3.41,0,5.16,0,4.42,0,0,568,247,0,203,0,118
2023,4,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150,42,13.18,0,24.39,0,4.43,0,0,2001,1061,0,734,0,206
2023,4,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",150,32,12.24,1,12.79,0,5.97,0,1,1663,980,71,391,0,221
2023,4,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",171,32,10.95,0.82,14.61,0,5.62,0,0,1050,444,42,391,0,173
2023,4,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,6,2,0,1.59,0,2.41,0,0,372,254,0,32,0,86
2023,4,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",30,4,2.24,0,0.76,0,1,0,0,117,73,0,23,0,21
2023,4,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",46,4,1.48,1,1.52,0,0,0,0,133,40,43,50,0,0
2023,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",299,97,12.54,3.31,61.6,0.36,19.19,3,0,4832,667,350,2647,14,1154
2023,4,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",192,34,6.8,3.68,15.14,0,8.38,1,0,1530,377,347,428,0,378
2023,4,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",47,8,3.05,0,2.87,0,2.08,1,0,385,210,0,76,0,99
2023,4,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",96,36,6.62,2.51,21.49,0.61,4.77,4,6,2135,589,267,983,14,282
2023,4,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",134,26,8.23,1,4.55,0,12.23,1,0,1193,436,61,121,0,575
2023,4,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",295,61,14.82,2.39,32.13,0.6,11.06,0,1,2709,1057,153,979,9,511
2023,4,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",163,49,12.28,0,18.91,0,17.81,4,0,2462,788,0,656,0,1018
2023,4,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",58,21,4.6,0,12.73,1.39,2.29,0,1,602,183,0,348,31,40
2023,4,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45,8,2.48,0,0.5,0,5.02,0,0,369,159,0,21,0,189
2023,4,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,4,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",360,77,13.79,4.56,46.03,0.8,11.82,2,0,4458,746,540,2466,16,690
2023,4,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",330,55,11.99,3.2,15.95,0,23.86,20,3,2467,520,139,496,0,1312
2023,4,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",181,34,9.32,1.67,17.23,0,5.79,0,0,1236,476,134,478,0,148
2023,4,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180,25,10.67,2.66,3.5,0,8.17,8,2,1820,906,341,97,0,476
2023,4,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",499,153,29.68,2.62,90.88,0,29.82,2,0,9697,1999,108,6233,0,1357
2023,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",758,165,57.3,0.01,54.7,1.16,51.83,9,0,8014,3029,1,1768,38,3178
2023,4,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",105,21,2.41,0.67,11.72,0,6.2,0,0,575,73,28,343,0,131
2023,4,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",60,7,3.27,0,0.54,0,3.19,0,0,276,99,0,30,0,147
2023,4,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",212,62,11.66,1.27,37.23,0.94,10.89,0,2,2708,611,98,1633,17,349
2023,4,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,10,1.81,0,8.19,0,0,0,1,423,72,0,351,0,0
2023,4,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",30,9,3.42,0,5.58,0,0,0,0,262,100,0,162,0,0
2023,4,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60,16,5.59,0,4.07,0.32,6.03,0,0,574,290,0,110,6,168
2023,4,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",59,10,4.47,0,2.79,0,2.74,0,0,372,166,0,70,0,136
2023,4,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",26,6,1.12,0,3.88,0,1,1,0,183,34,0,85,0,64
2023,4,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",241,38,6.67,0,24.55,0,6.78,0,0,1528,501,0,723,0,304
2023,4,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",30,12,2.99,0,6.84,0,2.17,0,0,376,55,0,217,0,104
2023,4,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",30,8,2.1,0,4,0,1.9,0,1,295,154,0,89,0,52
2023,4,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,8,0.93,2.91,3.4,0,0.76,0,0,356,39,137,104,0,76
2023,4,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",133,42,19.61,0,11.55,0,10.84,0,0,1585,967,0,307,0,311
2023,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",278,81,18.17,0.12,44.6,2,16.11,6,1,3698,963,7,1950,54,724
2023,4,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60,1,0,0.72,0.28,0,0,0,1,29,0,21,8,0,0
2023,4,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",97,18,2.95,0,7.36,0,7.68,0,0,789,97,0,182,0,510
2023,4,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1336,288,67.77,3.37,86.23,3.17,127.46,7,3,14131,4176,388,2830,108,6629
2023,4,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",60,18,3.57,0,10.85,0,3.58,0,0,557,220,0,254,0,83
2023,4,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",432,101,28.64,0,39.41,0,32.94,2,0,3763,1324,0,1123,0,1316
2023,4,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",30,8,2.86,0,2.09,0,3.04,0,0,381,151,0,80,0,150
2023,4,AS,Alaska Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",26,6,3.62,0,0.49,0,1.89,0,0,502,363,0,38,0,101
2023,4,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,12,0.11,0,3.57,0,8.32,4,0,484,5,0,96,0,383
2023,4,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",175,32,9.12,0,11.41,0,11.47,0,0,1279,494,0,339,0,446
2023,4,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",72,9,5,0,2.54,0,1.46,1,0,440,373,0,43,0,24
2023,4,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30,4,1,0,0.41,0,2.59,0,0,108,26,0,16,0,66
2023,4,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",74,11,5.16,0,0.16,0,5.67,0,0,653,323,0,9,0,321
2023,4,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",9,3,0,0,2.5,0,0.5,0,0,100,0,0,84,0,16
2023,4,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",765,202,33.28,2.62,81.48,1.95,82.66,5,1,9739,2362,173,2478,95,4631
2023,4,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",47,11,2.37,0,2.7,0,5.93,0,0,436,77,0,118,0,241
2023,4,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30,6,1.76,0,2.34,0,1.9,0,0,188,69,0,62,0,57
2023,4,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",33,3,0,1,1.61,0,0.39,1,0,282,0,223,50,0,9
2023,4,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5921,1185,283.4,29.13,446.97,9.76,415.74,66,11,56922,18096,1767,13754,298,23007
2023,4,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1106,269,68.77,3.18,113.2,0,83.85,8,0,13931,4368,173,3744,0,5646
2023,4,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",90,16,1.6,1.11,0.34,0,12.96,7,1,718,51,37,11,0,619
2023,4,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",285,56,22.33,0,10.69,0.09,22.9,0,1,2271,1148,0,356,2,765
2023,4,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",89,13,4.81,0,2.23,0,5.96,0,0,574,296,0,77,0,201
2023,4,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",85,21,5.54,0,4.35,1,10.11,0,0,903,233,0,107,58,505
2023,4,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",296,37,11.97,0,12.92,0.61,11.5,3,1,1144,441,0,339,23,341
2023,4,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",58,14,3.96,0,8.04,0,2,0,0,547,241,0,213,0,93
2023,4,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",47,12,0.59,0,6.92,0,4.48,0,0,379,13,0,149,0,217
2023,4,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",65,15,2.64,1.5,7.46,0.12,3.29,0,2,722,157,165,262,6,132
2023,4,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,5,0.56,0,0.2,0,4.23,0,0,150,11,0,10,0,129
2023,4,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,9,1.43,0,0.94,0,6.64,3,1,423,60,0,25,0,338
2023,4,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,5,2,0,1.16,0,1.84,2,3,277,92,0,52,0,133
2023,4,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,12,6.01,0.05,3.14,0,2.81,2,0,924,483,7,190,0,244
2023,4,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",60,25,10.95,0.88,3.75,0,9.42,4,0,1687,598,189,175,0,725
2023,4,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",265,120,66.3,1.01,24.6,1,27.08,7,0,9398,5445,124,1064,20,2745
2023,4,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",90,37,16.96,0.33,12.21,0,7.5,2,0,2840,1275,74,849,0,642
2023,4,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",404,144,61.68,1.88,29.04,0.03,51.37,7,0,11175,5147,169,1397,1,4461
2023,4,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",205,62,22.52,0.23,16.94,0,22.31,9,0,3886,1491,43,837,0,1515
2023,4,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3993,942,322.06,10.59,223.48,2.23,383.64,63,9,77459,30006,828,11339,134,35152
2023,4,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",90,36,16.46,0.12,11.31,1,7.11,7,0,2662,1134,25,485,16,1002
2023,4,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",90,30,13.11,0,3.34,0,13.55,4,0,2240,681,0,100,0,1459
2023,4,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",317,104,55.61,1.55,17.99,0,28.85,10,0,6541,3017,88,640,0,2796
2023,4,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30,7,2.9,0,3.49,0,0.62,1,1,292,152,0,116,0,24
2023,4,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",80,21,8.48,0,5.37,0,7.15,0,0,1618,440,0,695,0,483
2023,4,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",270,100,48.82,0,30.16,1,20.03,6,0,6758,3680,0,1344,18,1716
2023,4,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",85,27,14.41,0,1.33,0,11.26,1,0,1500,701,0,86,0,713
2023,4,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",51,11,5.1,0,2.99,0,2.91,0,0,580,293,0,172,0,115
2023,4,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",810,202,81.44,3.96,55.37,0.06,61.17,11,4,15316,5818,693,3971,6,4828
2023,4,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",94,31,12.39,2.19,5.83,0,10.59,2,1,2214,736,605,224,0,649
2023,4,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30,6,2.96,0,2.13,0,0.91,0,1,380,256,0,51,0,73
2023,4,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",175,59,32.56,0,12.29,0.23,13.92,2,1,4657,2762,0,577,23,1295
2023,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",587,175,54.62,3.23,61.07,0.7,55.38,29,4,16425,4936,286,5090,33,6080
2023,4,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",30,7,2.47,0.93,3.61,0,0,0,0,257,79,102,76,0,0
2023,4,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1631,573,176.12,3.22,203.14,2.63,187.9,131,23,54197,18682,618,14555,429,19913
2023,4,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",420,137,49.03,7.62,26.77,0,53.58,11,4,10721,3400,484,1713,0,5124
2023,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",63,19,9.75,0,6.01,0,3.23,0,1,873,483,0,190,0,200
2023,4,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",263,100,43.03,1.95,20.96,0,34.06,6,1,7520,2820,215,1067,0,3418
2023,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4067,1394,456.55,28.38,370.09,5.5,533.48,139,11,128747,43501,2860,27595,235,54556
2023,4,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",288,104,38.49,1.37,32.51,0,31.63,8,0,8280,3736,134,2066,0,2344
2023,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",997,302,93.1,6.82,88.5,0,113.57,14,0,24327,8950,1002,3967,0,10408
2023,4,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1414,377,149.25,8.71,118.87,0.5,99.67,51,13,29357,11267,955,8290,9,8836
2023,4,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",60,10,3.35,0.76,4.17,0,1.71,1,1,711,217,129,144,0,221
2023,4,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1562,622,219.84,6.1,165.33,2.31,228.42,43,7,49219,17163,1313,8485,78,22180
2023,4,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",300,104,38.85,1.34,36.51,0.12,27.18,11,3,9737,3876,499,2435,21,2906
2023,4,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",60,14,7.58,0,2.15,0,4.27,1,0,718,451,0,54,0,213
2023,4,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30,10,6.25,0,1.76,0,1.98,0,0,625,518,0,39,0,68
2023,4,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",167,49,21.07,0,18.57,0,9.37,3,0,2923,1450,0,633,0,840
2023,4,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",30,16,7.83,0,2.59,0,5.58,2,0,1572,795,0,157,0,620
2023,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",60,19,10.02,0,8.45,0,0.53,0,0,1555,794,0,654,0,107
